rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params
15,0.8170799868911234,0.01038856918183009,0.9999531215004758,5.7417692194043094e-05,12.40271258354187,0.49324929268883755,0.17445073127746583,0.012026936180328846,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.003, ""l1_ratio"": 0.3, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
15,0.8170799868911234,0.01038856918183009,0.9999531215004758,5.7417692194043094e-05,12.466167664527893,0.4942850182679502,0.17985169887542723,0.014964555878484895,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.01, ""l1_ratio"": 0.3, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
18,0.8168642238264681,0.01035983512129318,0.9999308157641493,9.156593531062772e-05,12.020350408554076,0.31888199789105187,0.20176396369934083,0.015604175760758463,"{""alpha"": 1e-05, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.01, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""l2""}"
18,0.8168642238264681,0.01035983512129318,0.9999308157641493,9.156593531062772e-05,12.465918517112732,0.2971624069390092,0.20610508918762208,0.01869588838079947,"{""alpha"": 1e-05, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.03, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""l2""}"
18,0.8168642238264681,0.01035983512129318,0.9999308157641493,9.156593531062772e-05,12.369999265670776,0.3356384583396342,0.20455973148345946,0.017895405508026836,"{""alpha"": 1e-05, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.003, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""l2""}"
18,0.8168642238264681,0.01035983512129318,0.9999308157641493,9.156593531062772e-05,11.543697237968445,0.4191019100471603,0.16870296001434326,0.017750140192340176,"{""alpha"": 1e-05, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.001, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""l2""}"
22,0.8153215949339108,0.00951774886278252,0.9821607171953769,0.0010219683855282196,87.0409737586975,2.1410644439410818,0.1794187307357788,0.006081822647650006,"{""alpha"": 0.0001, ""average"": true, ""class_weight"": ""balanced"", ""eta0"": 0.03, ""learning_rate"": ""adaptive"", ""loss"": ""hinge"", ""penalty"": ""l2""}"
23,0.8153061354086111,0.010764458834488002,0.9995026330277202,0.00021349252322515336,10.23027446269989,0.35716463337295845,0.13230814933776855,0.005475224694788714,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.003, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
23,0.8153061354086111,0.010764458834488002,0.9995026330277202,0.00021349252322515336,10.807951188087463,0.5369341793500697,0.15213348865509033,0.014442334682442751,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.001, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
23,0.8153061354086111,0.010764458834488002,0.9995026330277202,0.00021349252322515336,12.52207329273224,0.4383642376114016,0.1750641107559204,0.01199863058828394,"{""alpha"": 1e-05, ""average"": false, ""class_weight"": null, ""eta0"": 0.01, ""l1_ratio"": 0.5, ""learning_rate"": ""optimal"", ""loss"": ""log_loss"", ""penalty"": ""elasticnet""}"
